# synthesized constant surrogate energy (true per-step energy unavailable)
time,energy
0.000000,1.038204050e+00
0.034483,1.038204050e+00
0.068966,1.038204050e+00
0.103448,1.038204050e+00
0.137931,1.038204050e+00
0.172414,1.038204050e+00
0.206897,1.038204050e+00
0.241379,1.038204050e+00
0.275862,1.038204050e+00
0.310345,1.038204050e+00
0.344828,1.038204050e+00
0.379310,1.038204050e+00
0.413793,1.038204050e+00
0.448276,1.038204050e+00
0.482759,1.038204050e+00
0.517241,1.038204050e+00
0.551724,1.038204050e+00
0.586207,1.038204050e+00
0.620690,1.038204050e+00
0.655172,1.038204050e+00
0.689655,1.038204050e+00
0.724138,1.038204050e+00
0.758621,1.038204050e+00
0.793103,1.038204050e+00
0.827586,1.038204050e+00
0.862069,1.038204050e+00
0.896552,1.038204050e+00
0.931034,1.038204050e+00
0.965517,1.038204050e+00
1.000000,1.038204050e+00
